NO_OF_FRAMES	992
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:08:38.998	4128556.66160880
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
595	5.94000	383.699	-140.870	833.194	373.388	-241.097	807.666	210.773	-221.005	806.221	229.972	-117.494	837.102	295.029	-282.914	654.737	301.457	-161.104	603.008	508.010	-234.381	596.667	99.677	-229.324	584.683	559.053	-248.405	537.199	45.536	-246.812	516.062	354.253	-321.440	167.713	260.339	-318.114	175.217	609.057	-231.780	273.019	540.090	-265.040	236.001	5.011	-225.636	246.130	65.141	-261.170	214.049	544.879	5.125	275.097	481.511	-1.640	304.391	82.537	17.751	257.092	146.565	8.263	287.770	398.241	81.044	270.231	473.216	94.393	299.978	456.574	183.208	280.856	525.682	90.445	283.235	540.136	158.227	285.210	229.023	93.032	259.260	152.383	101.798	282.566	155.355	191.136	270.538	94.762	87.699	265.886	65.683	151.828	273.041
596	5.95000	383.691	-140.803	833.192	373.397	-241.050	807.684	210.785	-220.979	806.236	229.968	-117.454	837.084	295.092	-282.863	654.706	301.471	-161.090	602.971	507.993	-234.356	596.680	99.684	-229.295	584.681	559.049	-248.383	537.203	45.551	-246.769	516.070	354.226	-321.444	167.724	260.351	-318.084	175.190	609.052	-231.769	272.993	540.102	-265.047	236.015	5.012	-225.634	246.118	65.151	-261.208	214.054	544.887	5.165	275.060	481.552	-1.603	304.377	82.550	17.708	257.044	146.652	8.267	287.677	398.295	81.049	270.128	473.223	94.424	299.920	456.594	183.206	280.750	525.706	90.490	283.183	540.180	158.214	285.156	229.017	92.993	259.312	152.389	101.778	282.550	155.328	191.021	270.578	94.797	87.694	265.841	65.730	151.830	272.990
597	5.96000	383.701	-140.735	833.154	373.409	-240.989	807.679	210.792	-220.952	806.252	229.967	-117.418	837.092	295.101	-282.806	654.681	301.404	-161.008	602.972	508.020	-234.324	596.673	99.702	-229.249	584.670	559.066	-248.357	537.224	45.573	-246.748	516.072	354.226	-321.440	167.736	260.320	-318.085	175.206	609.017	-231.712	272.967	540.090	-265.034	236.007	5.019	-225.647	246.133	65.178	-261.233	214.085	544.959	5.162	275.058	481.610	-1.572	304.353	82.593	17.721	257.003	146.617	8.250	287.697	398.291	81.062	270.088	473.260	94.428	299.887	456.585	183.244	280.638	525.728	90.460	283.178	540.246	158.226	285.088	229.093	92.989	259.325	152.437	101.814	282.484	155.379	190.922	270.699	94.800	87.679	265.804	65.689	151.783	272.975
598	5.97000	383.681	-140.674	833.158	373.437	-240.929	807.682	210.855	-220.869	806.236	229.985	-117.371	837.078	295.149	-282.762	654.669	301.501	-161.018	602.917	508.035	-234.291	596.660	99.686	-229.215	584.691	559.065	-248.340	537.201	45.558	-246.727	516.090	354.218	-321.419	167.756	260.313	-318.052	175.217	608.994	-231.653	272.880	540.112	-265.026	236.013	5.060	-225.661	246.098	65.204	-261.249	214.032	544.944	5.183	275.022	481.624	-1.587	304.320	82.563	17.691	256.978	146.592	8.247	287.700	398.307	81.095	270.116	473.286	94.454	299.884	456.558	183.239	280.577	525.751	90.476	283.122	540.286	158.227	284.970	229.094	92.972	259.265	152.448	101.788	282.470	155.332	190.994	270.538	94.820	87.654	265.775	65.723	151.783	272.916
599	5.98000	383.716	-140.624	833.139	373.441	-240.874	807.674	210.808	-220.863	806.249	229.993	-117.310	837.094	295.099	-282.741	654.694	301.526	-160.988	602.980	508.030	-234.251	596.652	99.692	-229.193	584.702	559.075	-248.296	537.187	45.572	-246.691	516.050	354.217	-321.390	167.760	260.300	-318.046	175.227	609.065	-231.718	272.939	540.125	-265.015	235.990	5.074	-225.702	246.126	65.226	-261.258	214.014	544.961	5.197	274.963	481.639	-1.535	304.299	82.592	17.693	256.934	146.655	8.235	287.648	398.297	81.113	270.128	473.324	94.468	299.850	456.613	183.242	280.519	525.727	90.516	283.048	540.295	158.231	284.844	229.101	93.016	259.225	152.454	101.771	282.421	155.351	190.970	270.510	94.813	87.667	265.721	65.712	151.749	272.872
600	5.99000	383.709	-140.545	833.141	373.450	-240.815	807.668	210.813	-220.797	806.231	230.004	-117.272	837.090	295.156	-282.669	654.643	301.520	-160.936	602.942	508.032	-234.225	596.652	99.698	-229.156	584.685	559.079	-248.286	537.181	45.584	-246.667	516.056	354.221	-321.401	167.746	260.318	-318.018	175.208	609.077	-231.696	272.956	540.133	-265.023	236.014	5.087	-225.722	246.091	65.244	-261.286	214.083	544.983	5.194	274.938	481.661	-1.518	304.312	82.575	17.653	256.949	146.648	8.215	287.648	398.370	81.098	270.162	473.343	94.471	299.828	456.612	183.276	280.472	525.748	90.436	283.081	540.336	158.267	284.799	229.077	92.950	259.298	152.451	101.766	282.418	155.349	190.963	270.456	94.804	87.635	265.704	65.727	151.736	272.861
601	6.00000	383.740	-140.527	833.128	373.447	-240.760	807.669	210.873	-220.720	806.243	230.027	-117.203	837.052	295.188	-282.642	654.651	301.488	-160.931	603.012	508.030	-234.189	596.653	99.699	-229.139	584.678	559.070	-248.254	537.195	45.598	-246.677	516.079	354.235	-321.356	167.721	260.312	-318.017	175.223	609.083	-231.717	272.971	540.168	-265.016	235.985	5.106	-225.734	246.106	65.262	-261.313	214.059	544.986	5.221	274.929	481.678	-1.511	304.289	82.601	17.659	256.879	146.601	8.221	287.661	398.360	81.159	270.134	473.361	94.472	299.812	456.644	183.269	280.432	525.801	90.535	282.963	540.343	158.272	284.785	229.052	92.941	259.258	152.426	101.752	282.389	155.329	190.918	270.406	94.804	87.629	265.682	65.700	151.761	272.759
602	6.01000	383.769	-140.485	833.133	373.460	-240.711	807.690	210.818	-220.703	806.249	230.005	-117.192	837.084	295.193	-282.571	654.633	301.489	-160.855	602.948	508.034	-234.168	596.657	99.717	-229.097	584.677	559.075	-248.251	537.202	45.589	-246.682	516.080	354.234	-321.355	167.752	260.311	-317.998	175.223	609.120	-231.729	273.020	540.164	-265.000	236.013	5.114	-225.757	246.090	65.305	-261.314	214.032	545.027	5.187	274.940	481.665	-1.472	304.225	82.617	17.671	256.881	146.623	8.227	287.602	398.373	81.155	270.123	473.357	94.490	299.800	456.676	183.281	280.419	525.837	90.546	282.964	540.402	158.260	284.830	229.042	92.933	259.307	152.410	101.724	282.352	155.349	190.955	270.303	94.774	87.603	265.643	65.680	151.703	272.806
603	6.02000	383.770	-140.391	833.146	373.446	-240.665	807.688	210.826	-220.640	806.265	230.008	-117.119	837.070	295.206	-282.550	654.621	301.574	-160.875	602.929	508.033	-234.130	596.659	99.699	-229.093	584.694	559.078	-248.206	537.197	45.590	-246.675	516.096	354.237	-321.338	167.744	260.312	-317.970	175.231	609.043	-231.665	272.945	540.186	-264.998	236.013	5.102	-225.771	246.094	65.294	-261.322	214.080	545.017	5.237	274.887	481.725	-1.527	304.271	82.592	17.639	256.877	146.607	8.213	287.601	398.362	81.143	270.091	473.399	94.486	299.780	456.651	183.289	280.405	525.820	90.554	282.966	540.417	158.287	284.845	229.051	92.946	259.149	152.371	101.713	282.320	155.328	190.930	270.218	94.758	87.585	265.609	65.685	151.756	272.671
604	6.03000	383.750	-140.354	833.123	373.451	-240.623	807.687	210.838	-220.578	806.257	230.050	-117.040	837.042	295.224	-282.512	654.620	301.513	-160.847	602.966	508.038	-234.096	596.671	99.706	-229.068	584.683	559.077	-248.169	537.197	45.596	-246.661	516.051	354.247	-321.312	167.742	260.324	-317.975	175.242	609.067	-231.648	272.909	540.182	-264.982	236.040	5.114	-225.792	246.124	65.324	-261.358	214.086	545.039	5.237	274.919	481.704	-1.491	304.233	82.593	17.639	256.834	146.608	8.221	287.592	398.410	81.139	270.149	473.383	94.513	299.753	456.658	183.286	280.397	525.870	90.550	282.952	540.412	158.303	284.808	229.021	92.959	259.113	152.413	101.766	282.253	155.313	190.957	270.158	94.752	87.603	265.545	65.672	151.727	272.667
605	6.04000	383.762	-140.289	833.123	373.442	-240.564	807.697	210.817	-220.534	806.241	230.053	-116.972	837.019	295.233	-282.475	654.608	301.468	-160.731	602.873	508.034	-234.058	596.654	99.731	-229.059	584.668	559.107	-248.148	537.214	45.628	-246.653	516.047	354.253	-321.313	167.756	260.335	-317.917	175.205	609.091	-231.628	272.935	540.186	-264.997	236.013	5.107	-225.805	246.112	65.313	-261.351	214.054	545.051	5.251	274.867	481.732	-1.457	304.245	82.591	17.641	256.804	146.642	8.220	287.528	398.434	81.139	270.189	473.435	94.503	299.787	456.699	183.299	280.391	525.879	90.572	282.920	540.430	158.313	284.743	228.957	92.937	259.050	152.397	101.757	282.206	155.245	190.927	270.182	94.832	87.642	265.409	65.623	151.705	272.636
606	6.05000	383.778	-140.239	833.125	373.432	-240.514	807.705	210.851	-220.451	806.244	230.040	-116.946	837.034	295.277	-282.447	654.614	301.510	-160.772	602.903	508.050	-234.031	596.667	99.709	-229.055	584.690	559.107	-248.104	537.216	45.606	-246.663	516.091	354.249	-321.288	167.738	260.346	-317.931	175.231	609.127	-231.693	272.993	540.171	-264.991	236.059	5.095	-225.782	246.103	65.292	-261.359	214.055	545.037	5.283	274.834	481.744	-1.451	304.250	82.572	17.602	256.810	146.632	8.210	287.528	398.365	81.170	270.197	473.451	94.521	299.783	456.688	183.300	280.369	525.880	90.607	282.919	540.447	158.337	284.703	228.995	92.976	258.938	152.431	101.729	282.125	155.224	190.911	270.175	94.804	87.618	265.407	65.637	151.711	272.619
607	6.06000	383.779	-140.194	833.077	373.454	-240.487	807.710	210.859	-220.391	806.257	230.080	-116.845	836.991	295.281	-282.408	654.577	301.585	-160.751	602.892	508.052	-233.972	596.641	99.730	-229.028	584.693	559.112	-248.090	537.218	45.641	-246.626	516.049	354.268	-321.232	167.713	260.363	-317.900	175.233	609.101	-231.651	272.928	540.159	-264.944	236.031	5.108	-225.778	246.106	65.277	-261.390	214.097	545.069	5.253	274.827	481.769	-1.463	304.267	82.581	17.643	256.759	146.628	8.216	287.520	398.426	81.147	270.218	473.456	94.536	299.743	456.704	183.315	280.361	525.905	90.608	282.868	540.469	158.320	284.686	229.024	92.981	258.891	152.412	101.747	282.169	155.224	190.934	270.174	94.837	87.648	265.361	65.631	151.670	272.697
608	6.07000	383.796	-140.117	833.073	373.450	-240.416	807.699	210.835	-220.384	806.257	230.062	-116.793	836.978	295.327	-282.360	654.574	301.504	-160.729	602.878	508.046	-233.936	596.661	99.743	-229.006	584.666	559.110	-248.047	537.209	45.640	-246.612	516.058	354.274	-321.240	167.747	260.375	-317.902	175.249	609.137	-231.672	272.969	540.170	-264.928	236.018	5.092	-225.782	246.111	65.278	-261.345	214.045	545.070	5.288	274.865	481.806	-1.456	304.271	82.548	17.621	256.756	146.627	8.208	287.506	398.417	81.169	270.219	473.452	94.566	299.744	456.712	183.347	280.352	525.947	90.623	282.765	540.478	158.338	284.686	228.987	92.965	258.865	152.411	101.740	282.154	155.222	190.927	270.122	94.820	87.643	265.364	65.701	151.674	272.715
609	6.08000	383.785	-140.082	833.054	373.455	-240.372	807.704	210.834	-220.315	806.255	230.066	-116.754	836.974	295.311	-282.369	654.603	301.520	-160.644	602.898	508.062	-233.909	596.647	99.736	-228.976	584.692	559.126	-248.016	537.220	45.635	-246.579	516.044	354.292	-321.232	167.733	260.373	-317.887	175.249	609.105	-231.624	272.974	540.146	-264.949	236.060	5.090	-225.763	246.088	65.251	-261.366	214.065	545.118	5.295	274.825	481.812	-1.438	304.292	82.539	17.614	256.807	146.609	8.211	287.500	398.452	81.200	270.210	473.480	94.581	299.770	456.743	183.363	280.363	525.926	90.633	282.803	540.517	158.373	284.690	228.924	92.950	258.856	152.428	101.736	282.090	155.280	190.976	270.136	94.825	87.642	265.370	65.667	151.694	272.708
610	6.09000	383.784	-140.014	833.038	373.455	-240.300	807.715	210.851	-220.277	806.266	230.044	-116.714	836.973	295.303	-282.319	654.595	301.519	-160.646	602.934	508.064	-233.886	596.672	99.748	-228.931	584.679	559.120	-247.974	537.215	45.636	-246.542	516.039	354.280	-321.226	167.740	260.355	-317.855	175.260	609.109	-231.614	272.961	540.147	-264.908	236.047	5.075	-225.768	246.100	65.252	-261.365	214.059	545.136	5.337	274.852	481.796	-1.375	304.266	82.534	17.651	256.743	146.612	8.226	287.498	398.459	81.203	270.286	473.490	94.620	299.750	456.758	183.404	280.357	525.966	90.683	282.821	540.523	158.392	284.668	228.950	92.954	258.828	152.443	101.761	282.038	155.229	190.945	270.139	94.772	87.626	265.394	65.640	151.700	272.707
611	6.10000	383.771	-139.961	833.046	373.466	-240.254	807.701	210.815	-220.237	806.290	230.067	-116.634	836.935	295.327	-282.275	654.588	301.556	-160.607	602.931	508.075	-233.850	596.683	99.757	-228.895	584.682	559.133	-247.958	537.203	45.646	-246.512	516.057	354.302	-321.214	167.746	260.385	-317.855	175.243	609.080	-231.529	272.902	540.154	-264.882	236.055	5.088	-225.758	246.099	65.263	-261.369	214.094	545.130	5.363	274.846	481.791	-1.338	304.251	82.519	17.643	256.756	146.595	8.226	287.520	398.472	81.265	270.251	473.544	94.652	299.791	456.762	183.417	280.375	525.982	90.686	282.758	540.546	158.423	284.660	228.887	92.938	258.856	152.375	101.749	282.147	155.198	190.981	270.075	94.780	87.656	265.380	65.648	151.761	272.636
612	6.11000	383.771	-139.927	833.019	373.467	-240.195	807.715	210.871	-220.157	806.267	230.051	-116.584	836.934	295.384	-282.207	654.543	301.487	-160.552	602.893	508.081	-233.821	596.657	99.761	-228.834	584.667	559.137	-247.930	537.218	45.634	-246.468	516.065	354.309	-321.191	167.742	260.396	-317.819	175.241	609.115	-231.530	272.926	540.174	-264.834	236.052	5.086	-225.763	246.131	65.262	-261.314	214.057	545.114	5.414	274.816	481.824	-1.300	304.260	82.497	17.651	256.730	146.571	8.253	287.488	398.483	81.318	270.292	473.516	94.675	299.794	456.764	183.488	280.382	525.992	90.719	282.729	540.559	158.446	284.646	228.872	92.969	258.879	152.347	101.762	282.137	155.166	190.988	270.134	94.744	87.681	265.350	65.558	151.729	272.614
613	6.12000	383.776	-139.860	833.033	373.458	-240.150	807.721	210.835	-220.143	806.279	230.032	-116.569	836.939	295.391	-282.171	654.526	301.529	-160.554	602.866	508.071	-233.778	596.661	99.740	-228.796	584.691	559.132	-247.898	537.211	45.636	-246.445	516.061	354.299	-321.179	167.735	260.418	-317.827	175.229	609.136	-231.506	272.938	540.176	-264.758	236.072	5.112	-225.741	246.097	65.252	-261.319	214.100	545.116	5.418	274.812	481.823	-1.290	304.279	82.465	17.666	256.754	146.556	8.265	287.525	398.473	81.348	270.282	473.538	94.726	299.797	456.790	183.494	280.362	526.010	90.746	282.760	540.557	158.468	284.650	228.902	93.004	258.919	152.303	101.809	282.132	155.132	191.013	270.136	94.723	87.716	265.330	65.558	151.773	272.555
614	6.13000	383.776	-139.788	833.035	373.463	-240.097	807.723	210.840	-220.094	806.278	230.027	-116.507	836.927	295.389	-282.136	654.552	301.549	-160.425	602.872	508.071	-233.761	596.672	99.734	-228.783	584.693	559.131	-247.862	537.208	45.632	-246.412	516.072	354.310	-321.185	167.745	260.413	-317.825	175.220	609.087	-231.439	272.927	540.187	-264.737	236.065	5.095	-225.730	246.095	65.281	-261.298	214.071	545.126	5.444	274.846	481.845	-1.248	304.292	82.509	17.716	256.701	146.557	8.293	287.501	398.480	81.364	270.328	473.561	94.753	299.827	456.785	183.512	280.400	525.997	90.790	282.831	540.550	158.528	284.686	228.942	93.071	258.917	152.285	101.819	282.175	155.061	191.026	270.194	94.700	87.742	265.313	65.529	151.802	272.563
615	6.14000	383.769	-139.713	833.015	373.483	-240.048	807.732	210.861	-220.028	806.254	230.037	-116.448	836.932	295.377	-282.106	654.543	301.554	-160.432	602.847	508.095	-233.715	596.662	99.748	-228.743	584.700	559.122	-247.811	537.202	45.647	-246.396	516.097	354.329	-321.147	167.713	260.415	-317.802	175.239	609.144	-231.429	272.970	540.186	-264.697	236.056	5.087	-225.733	246.148	65.292	-261.296	214.111	545.139	5.479	274.848	481.840	-1.233	304.282	82.486	17.743	256.710	146.528	8.305	287.533	398.479	81.385	270.325	473.547	94.767	299.830	456.797	183.558	280.448	526.011	90.823	282.862	540.520	158.570	284.709	228.842	93.065	258.942	152.254	101.836	282.196	155.033	191.070	270.253	94.619	87.716	265.440	65.495	151.791	272.572
616	6.15000	383.768	-139.664	833.010	373.474	-239.978	807.714	210.880	-219.960	806.240	230.027	-116.409	836.917	295.434	-282.057	654.538	301.516	-160.369	602.874	508.095	-233.666	596.668	99.749	-228.729	584.689	559.138	-247.771	537.196	45.658	-246.378	516.070	354.324	-321.149	167.737	260.432	-317.771	175.226	609.123	-231.373	272.996	540.219	-264.673	236.050	5.099	-225.716	246.140	65.299	-261.272	214.102	545.133	5.517	274.854	481.851	-1.166	304.320	82.474	17.753	256.753	146.540	8.348	287.498	398.492	81.401	270.380	473.542	94.806	299.852	456.810	183.553	280.514	525.967	90.862	282.888	540.533	158.592	284.749	228.878	93.135	258.917	152.243	101.885	282.193	154.979	191.139	270.223	94.602	87.738	265.443	65.461	151.787	272.612
617	6.16000	383.778	-139.632	833.024	373.485	-239.924	807.711	210.872	-219.924	806.247	230.008	-116.364	836.909	295.459	-281.980	654.514	301.593	-160.328	602.908	508.083	-233.616	596.642	99.761	-228.706	584.683	559.139	-247.720	537.204	45.658	-246.383	516.094	354.344	-321.151	167.744	260.435	-317.798	175.229	609.141	-231.350	272.933	540.217	-264.662	236.066	5.115	-225.676	246.118	65.307	-261.213	214.115	545.170	5.562	274.865	481.846	-1.133	304.297	82.462	17.773	256.761	146.542	8.369	287.530	398.493	81.409	270.404	473.579	94.825	299.877	456.768	183.595	280.483	526.006	90.906	282.839	540.521	158.636	284.767	228.828	93.227	258.849	152.232	101.921	282.200	154.945	191.110	270.284	94.581	87.756	265.490	65.453	151.805	272.657
618	6.17000	383.757	-139.529	832.997	373.487	-239.855	807.712	210.847	-219.873	806.244	230.029	-116.298	836.896	295.485	-281.941	654.497	301.558	-160.253	602.921	508.092	-233.565	596.645	99.747	-228.684	584.709	559.154	-247.693	537.191	45.665	-246.343	516.083	354.343	-321.136	167.746	260.433	-317.767	175.249	609.115	-231.310	272.946	540.218	-264.622	236.053	5.134	-225.653	246.110	65.311	-261.196	214.114	545.174	5.591	274.873	481.852	-1.098	304.312	82.462	17.795	256.773	146.521	8.416	287.527	398.524	81.465	270.427	473.573	94.884	299.879	456.800	183.636	280.528	526.005	90.910	282.878	540.534	158.669	284.772	228.836	93.239	258.878	152.239	101.964	282.186	154.879	191.191	270.286	94.566	87.779	265.489	65.466	151.886	272.607
619	6.18000	383.748	-139.491	833.000	373.505	-239.787	807.714	210.923	-219.783	806.239	230.042	-116.235	836.874	295.509	-281.894	654.483	301.565	-160.154	602.947	508.084	-233.536	596.663	99.743	-228.642	584.711	559.136	-247.651	537.175	45.690	-246.319	516.069	354.329	-321.106	167.754	260.438	-317.770	175.255	609.111	-231.248	272.910	540.205	-264.592	236.062	5.125	-225.638	246.124	65.334	-261.176	214.109	545.161	5.600	274.892	481.886	-1.090	304.326	82.446	17.827	256.771	146.462	8.463	287.583	398.499	81.506	270.444	473.599	94.908	299.885	456.845	183.668	280.510	526.030	90.936	282.886	540.546	158.701	284.790	228.835	93.283	258.879	152.213	101.980	282.225	154.829	191.191	270.327	94.569	87.856	265.442	65.402	151.857	272.646
620	6.19000	383.809	-139.449	833.019	373.504	-239.730	807.707	210.903	-219.747	806.245	230.033	-116.181	836.896	295.499	-281.849	654.479	301.496	-160.028	602.886	508.090	-233.484	596.647	99.756	-228.581	584.702	559.141	-247.619	537.183	45.667	-246.310	516.106	354.350	-321.102	167.765	260.452	-317.737	175.245	609.116	-231.219	272.877	540.202	-264.553	236.057	5.143	-225.581	246.089	65.340	-261.151	214.100	545.163	5.648	274.870	481.823	-1.040	304.291	82.424	17.841	256.772	146.459	8.499	287.578	398.554	81.596	270.411	473.596	94.954	299.896	456.858	183.719	280.482	526.064	90.977	282.911	540.578	158.746	284.818	228.749	93.283	258.943	152.172	101.985	282.256	154.802	191.240	270.321	94.533	87.872	265.462	65.370	151.900	272.584
621	6.20000	383.744	-139.362	833.014	373.500	-239.670	807.704	210.900	-219.692	806.277	230.035	-116.132	836.894	295.443	-281.827	654.550	301.523	-159.986	602.980	508.073	-233.445	596.655	99.745	-228.524	584.710	559.141	-247.574	537.183	45.687	-246.236	516.063	354.366	-321.107	167.763	260.447	-317.714	175.282	609.182	-231.263	272.978	540.215	-264.525	236.052	5.136	-225.591	246.121	65.376	-261.118	214.144	545.165	5.668	274.867	481.880	-1.022	304.307	82.365	17.876	256.788	146.429	8.505	287.626	398.592	81.633	270.380	473.648	94.989	299.890	456.902	183.737	280.507	526.152	90.866	283.093	540.632	158.766	284.871	228.799	93.366	258.962	152.147	102.057	282.270	154.802	191.276	270.305	94.490	87.897	265.463	65.349	151.919	272.586
622	6.21000	383.778	-139.303	832.984	373.515	-239.612	807.713	210.873	-219.644	806.282	230.064	-116.057	836.886	295.390	-281.787	654.585	301.483	-159.923	602.959	508.107	-233.390	596.662	99.729	-228.473	584.713	559.137	-247.530	537.181	45.679	-246.202	516.061	354.358	-321.089	167.778	260.450	-317.708	175.263	609.107	-231.187	272.952	540.203	-264.507	236.049	5.139	-225.592	246.157	65.375	-261.056	214.114	545.190	5.695	274.874	481.859	-0.983	304.275	82.387	17.911	256.772	146.406	8.556	287.658	398.601	81.680	270.307	473.642	95.028	299.856	456.905	183.796	280.461	526.193	90.884	283.142	540.603	158.819	284.932	228.799	93.411	259.019	152.100	102.072	282.300	154.726	191.305	270.368	94.470	87.933	265.407	65.346	151.997	272.494
623	6.22000	383.801	-139.227	832.983	373.506	-239.548	807.726	210.905	-219.568	806.282	230.079	-115.991	836.891	295.383	-281.734	654.599	301.506	-159.892	602.986	508.093	-233.361	596.672	99.721	-228.432	584.724	559.125	-247.480	537.196	45.646	-246.152	516.065	354.370	-321.054	167.782	260.458	-317.697	175.280	609.144	-231.183	272.976	540.165	-264.440	236.054	5.134	-225.564	246.152	65.375	-261.068	214.195	545.242	5.736	274.910	481.925	-0.961	304.280	82.379	17.976	256.753	146.383	8.618	287.669	398.613	81.734	270.278	473.647	95.060	299.850	456.934	183.844	280.392	526.201	90.931	283.125	540.647	158.868	284.935	228.754	93.417	259.105	152.096	102.118	282.287	154.710	191.352	270.351	94.456	87.948	265.433	65.322	152.073	272.402
